Resume_ID,Category,Match_Score,Recommendation
RESUME_265,Python_Developer,6.743738422530783,❌ Not Recommended
RESUME_277,Python_Developer,6.74180672633557,❌ Not Recommended
RESUME_1682,Java_Developer,6.7369025660376325,❌ Not Recommended
RESUME_1278,Python_Developer,6.736233173889343,❌ Not Recommended
RESUME_8143,Database_Administrator,6.73404633784775,❌ Not Recommended
RESUME_358,Python_Developer,6.733595807609946,❌ Not Recommended
RESUME_7883,Database_Administrator,6.730923369085444,❌ Not Recommended
RESUME_8126,Database_Administrator,6.727628419685165,❌ Not Recommended
RESUME_1210,Python_Developer,6.720351861522309,❌ Not Recommended
RESUME_7387,Database_Administrator,6.716613056343,❌ Not Recommended
RESUME_2071,Java_Developer,6.713983757759329,❌ Not Recommended
RESUME_1193,Python_Developer,6.7027511548769985,❌ Not Recommended
RESUME_7474,Database_Administrator,6.7012101429691775,❌ Not Recommended
RESUME_2368,Java_Developer,6.699568864024556,❌ Not Recommended
RESUME_3975,Project_manager,6.688098024051424,❌ Not Recommended
RESUME_745,Python_Developer,6.687029724246743,❌ Not Recommended
RESUME_7771,Database_Administrator,6.683053314340463,❌ Not Recommended
RESUME_1218,Python_Developer,6.677889347901643,❌ Not Recommended
RESUME_7379,Database_Administrator,6.664249229067244,❌ Not Recommended
RESUME_6976,Web_Developer,6.650858266140869,❌ Not Recommended
RESUME_4944,Security_Analyst,6.6485010186160505,❌ Not Recommended
RESUME_7385,Database_Administrator,6.644894637658999,❌ Not Recommended
RESUME_5499,Software_Developer,6.638977391608473,❌ Not Recommended
RESUME_616,Python_Developer,6.638499199931102,❌ Not Recommended
RESUME_402,Python_Developer,6.627064342861059,❌ Not Recommended
RESUME_906,Python_Developer,6.624222343836375,❌ Not Recommended
RESUME_6199,Systems_Administrator,6.617633943507986,❌ Not Recommended
RESUME_1783,Java_Developer,6.616814546645472,❌ Not Recommended
RESUME_7930,Database_Administrator,6.615161771842709,❌ Not Recommended
RESUME_1564,Java_Developer,6.612048278919646,❌ Not Recommended
RESUME_7605,Database_Administrator,6.609665531827588,❌ Not Recommended
RESUME_219,Python_Developer,6.606483287525553,❌ Not Recommended
RESUME_7561,Database_Administrator,6.594130772696459,❌ Not Recommended
RESUME_2254,Java_Developer,6.59259597209185,❌ Not Recommended
RESUME_2253,Java_Developer,6.59259597209185,❌ Not Recommended
RESUME_355,Python_Developer,6.590050051618382,❌ Not Recommended
RESUME_7503,Database_Administrator,6.589920019423892,❌ Not Recommended
RESUME_1120,Python_Developer,6.58609960445328,❌ Not Recommended
RESUME_7755,Database_Administrator,6.574900187506586,❌ Not Recommended
RESUME_7364,Database_Administrator,6.557316658256054,❌ Not Recommended
RESUME_7998,Database_Administrator,6.5561277379384375,❌ Not Recommended
RESUME_7825,Database_Administrator,6.552668609260684,❌ Not Recommended
RESUME_6896,Web_Developer,6.541951651626636,❌ Not Recommended
RESUME_7418,Database_Administrator,6.531772150805507,❌ Not Recommended
RESUME_7456,Database_Administrator,6.526133899509279,❌ Not Recommended
RESUME_3593,Project_manager,6.525499632976292,❌ Not Recommended
RESUME_1165,Python_Developer,6.521026914173329,❌ Not Recommended
RESUME_199,Python_Developer,6.513148006931781,❌ Not Recommended
RESUME_7587,Database_Administrator,6.509282888569233,❌ Not Recommended
RESUME_825,Python_Developer,6.5084792059836865,❌ Not Recommended
RESUME_617,Python_Developer,6.507258851024653,❌ Not Recommended
RESUME_5569,Systems_Administrator,6.500995486811795,❌ Not Recommended
RESUME_1535,Java_Developer,6.498769794370565,❌ Not Recommended
RESUME_7146,Web_Developer,6.496659634585589,❌ Not Recommended
RESUME_1494,Java_Developer,6.481798937413153,❌ Not Recommended
RESUME_7758,Database_Administrator,6.480722647608414,❌ Not Recommended
RESUME_7538,Database_Administrator,6.476154165122441,❌ Not Recommended
RESUME_448,Python_Developer,6.4736400710507915,❌ Not Recommended
RESUME_579,Python_Developer,6.465807347714103,❌ Not Recommended
RESUME_7894,Database_Administrator,6.464943977889588,❌ Not Recommended
RESUME_7278,Web_Developer,6.464098407282959,❌ Not Recommended
RESUME_7737,Database_Administrator,6.4610069643602035,❌ Not Recommended
RESUME_8102,Database_Administrator,6.460724715668581,❌ Not Recommended
RESUME_6097,Systems_Administrator,6.458364542598065,❌ Not Recommended
RESUME_498,Python_Developer,6.4561384862625975,❌ Not Recommended
RESUME_8213,Database_Administrator,6.454805943358802,❌ Not Recommended
RESUME_438,Python_Developer,6.449715904959184,❌ Not Recommended
RESUME_838,Python_Developer,6.449474260191307,❌ Not Recommended
RESUME_2290,Java_Developer,6.441718270018992,❌ Not Recommended
RESUME_1181,Python_Developer,6.4398613726466545,❌ Not Recommended
RESUME_1444,Java_Developer,6.438996893647682,❌ Not Recommended
RESUME_3917,Project_manager,6.437308927024682,❌ Not Recommended
RESUME_329,Python_Developer,6.434360567615155,❌ Not Recommended
RESUME_147,Python_Developer,6.432753574597862,❌ Not Recommended
RESUME_7718,Database_Administrator,6.429774218968451,❌ Not Recommended
RESUME_274,Python_Developer,6.429713529626675,❌ Not Recommended
RESUME_7571,Database_Administrator,6.427881767486557,❌ Not Recommended
RESUME_6860,Web_Developer,6.423374680415954,❌ Not Recommended
RESUME_765,Python_Developer,6.422915969277267,❌ Not Recommended
RESUME_574,Python_Developer,6.420243042767678,❌ Not Recommended
RESUME_8044,Database_Administrator,6.418015600159273,❌ Not Recommended
RESUME_080,Python_Developer,6.413879075257162,❌ Not Recommended
RESUME_7318,Database_Administrator,6.411519743196058,❌ Not Recommended
RESUME_8136,Database_Administrator,6.409836881282582,❌ Not Recommended
RESUME_8040,Database_Administrator,6.405095153901547,❌ Not Recommended
RESUME_198,Python_Developer,6.398977654251188,❌ Not Recommended
RESUME_602,Python_Developer,6.39756768768948,❌ Not Recommended
RESUME_2763,Front_End_Developer,6.3969375716330505,❌ Not Recommended
RESUME_149,Python_Developer,6.393743934820015,❌ Not Recommended
RESUME_1053,Python_Developer,6.39356474588231,❌ Not Recommended
RESUME_7931,Database_Administrator,6.387970092348598,❌ Not Recommended
RESUME_1854,Java_Developer,6.373153713996967,❌ Not Recommended
RESUME_7782,Database_Administrator,6.372919436014833,❌ Not Recommended
RESUME_7053,Web_Developer,6.372850179847305,❌ Not Recommended
RESUME_7498,Database_Administrator,6.370905507760568,❌ Not Recommended
RESUME_6854,Web_Developer,6.36578340532023,❌ Not Recommended
RESUME_969,Python_Developer,6.350630298070384,❌ Not Recommended
RESUME_1431,Java_Developer,6.339692003553697,❌ Not Recommended
RESUME_4226,Project_manager,6.335292284028567,❌ Not Recommended
RESUME_4324,Security_Analyst,6.324425951865778,❌ Not Recommended
RESUME_7803,Database_Administrator,6.3205179963596745,❌ Not Recommended
RESUME_482,Python_Developer,6.31823509317405,❌ Not Recommended
RESUME_7676,Database_Administrator,6.318095720873823,❌ Not Recommended
RESUME_4091,Project_manager,6.3179020366861165,❌ Not Recommended
RESUME_7245,Web_Developer,6.3078593521766,❌ Not Recommended
RESUME_069,Python_Developer,6.305565606082395,❌ Not Recommended
RESUME_7777,Database_Administrator,6.302727290175837,❌ Not Recommended
RESUME_1432,Java_Developer,6.294912986390698,❌ Not Recommended
RESUME_8211,Database_Administrator,6.283379256432682,❌ Not Recommended
RESUME_609,Python_Developer,6.27589317665971,❌ Not Recommended
RESUME_3936,Project_manager,6.266364880737335,❌ Not Recommended
RESUME_7586,Database_Administrator,6.26616556407659,❌ Not Recommended
RESUME_7721,Database_Administrator,6.265195366044243,❌ Not Recommended
RESUME_2761,Front_End_Developer,6.262989466975352,❌ Not Recommended
RESUME_839,Python_Developer,6.261643997325547,❌ Not Recommended
RESUME_6542,Web_Developer,6.259452263239809,❌ Not Recommended
RESUME_7510,Database_Administrator,6.257941853256312,❌ Not Recommended
RESUME_6567,Web_Developer,6.2521243731998775,❌ Not Recommended
RESUME_7365,Database_Administrator,6.24060845131821,❌ Not Recommended
RESUME_916,Python_Developer,6.237248684957383,❌ Not Recommended
RESUME_777,Python_Developer,6.235143860767145,❌ Not Recommended
RESUME_6241,Systems_Administrator,6.235016806418571,❌ Not Recommended
RESUME_1100,Python_Developer,6.2292258196163655,❌ Not Recommended
RESUME_7626,Database_Administrator,6.227940002618718,❌ Not Recommended
RESUME_276,Python_Developer,6.226381958535595,❌ Not Recommended
RESUME_7902,Database_Administrator,6.2257214578281,❌ Not Recommended
RESUME_1041,Python_Developer,6.222192049290508,❌ Not Recommended
RESUME_925,Python_Developer,6.2147447178816755,❌ Not Recommended
RESUME_2102,Java_Developer,6.213096625177205,❌ Not Recommended
RESUME_7651,Database_Administrator,6.209226655656293,❌ Not Recommended
RESUME_816,Python_Developer,6.206641506447632,❌ Not Recommended
RESUME_757,Python_Developer,6.202258476942211,❌ Not Recommended
RESUME_3329,Network_Administrator,6.202071381241607,❌ Not Recommended
RESUME_1356,Java_Developer,6.191975667277198,❌ Not Recommended
RESUME_1383,Java_Developer,6.191975667277198,❌ Not Recommended
RESUME_1380,Java_Developer,6.191823618604358,❌ Not Recommended
RESUME_821,Python_Developer,6.188854858910687,❌ Not Recommended
RESUME_748,Python_Developer,6.180918542582943,❌ Not Recommended
RESUME_6046,Systems_Administrator,6.180214741207371,❌ Not Recommended
RESUME_7943,Database_Administrator,6.172452644946638,❌ Not Recommended
RESUME_5274,Software_Developer,6.171206493989104,❌ Not Recommended
RESUME_4317,Security_Analyst,6.166784502504605,❌ Not Recommended
RESUME_1596,Java_Developer,6.1646661763185895,❌ Not Recommended
RESUME_418,Python_Developer,6.162753141734796,❌ Not Recommended
RESUME_5275,Software_Developer,6.160088868521761,❌ Not Recommended
RESUME_5595,Systems_Administrator,6.156974020008348,❌ Not Recommended
RESUME_7918,Database_Administrator,6.154259948417351,❌ Not Recommended
RESUME_7356,Database_Administrator,6.151067376276,❌ Not Recommended
RESUME_1286,Java_Developer,6.141538207854334,❌ Not Recommended
RESUME_1034,Python_Developer,6.139497438708388,❌ Not Recommended
RESUME_7736,Database_Administrator,6.13110188932154,❌ Not Recommended
RESUME_7517,Database_Administrator,6.126145920789723,❌ Not Recommended
RESUME_2316,Java_Developer,6.120426334192936,❌ Not Recommended
RESUME_8041,Database_Administrator,6.1166006499859416,❌ Not Recommended
RESUME_7665,Database_Administrator,6.096753302338688,❌ Not Recommended
RESUME_089,Python_Developer,6.09148179245525,❌ Not Recommended
RESUME_7573,Database_Administrator,6.0851910742723705,❌ Not Recommended
RESUME_3765,Project_manager,6.081505407798262,❌ Not Recommended
RESUME_1050,Python_Developer,6.0812801745938705,❌ Not Recommended
RESUME_3743,Project_manager,6.0768869945965545,❌ Not Recommended
RESUME_7853,Database_Administrator,6.063855792343366,❌ Not Recommended
RESUME_5460,Software_Developer,6.060749878337147,❌ Not Recommended
RESUME_1191,Python_Developer,6.056267725297975,❌ Not Recommended
RESUME_2415,Java_Developer,6.047779338392982,❌ Not Recommended
RESUME_508,Python_Developer,6.043003255771228,❌ Not Recommended
RESUME_3551,Project_manager,6.042417809878385,❌ Not Recommended
RESUME_287,Python_Developer,6.037685864805947,❌ Not Recommended
RESUME_8116,Database_Administrator,6.019611078947485,❌ Not Recommended
RESUME_7116,Web_Developer,6.018290288173413,❌ Not Recommended
RESUME_7482,Database_Administrator,6.017064819536539,❌ Not Recommended
RESUME_6819,Web_Developer,6.012954431664875,❌ Not Recommended
RESUME_6141,Systems_Administrator,6.007521676168405,❌ Not Recommended
RESUME_7654,Database_Administrator,6.00410458528059,❌ Not Recommended
RESUME_1744,Java_Developer,6.001525419165333,❌ Not Recommended
RESUME_347,Python_Developer,5.999089862089251,❌ Not Recommended
RESUME_6828,Web_Developer,5.998377172171593,❌ Not Recommended
RESUME_1229,Python_Developer,5.993472612191088,❌ Not Recommended
RESUME_3053,Network_Administrator,5.989796927315401,❌ Not Recommended
RESUME_7361,Database_Administrator,5.987504234909307,❌ Not Recommended
RESUME_3158,Network_Administrator,5.984344764480893,❌ Not Recommended
RESUME_6877,Web_Developer,5.980429665378247,❌ Not Recommended
RESUME_8223,Database_Administrator,5.979728726153689,❌ Not Recommended
RESUME_1238,Python_Developer,5.971605015660112,❌ Not Recommended
RESUME_8042,Database_Administrator,5.9608700974217905,❌ Not Recommended
RESUME_1341,Java_Developer,5.957187865551986,❌ Not Recommended
RESUME_8152,Database_Administrator,5.955174889813053,❌ Not Recommended
RESUME_5618,Systems_Administrator,5.939339540849906,❌ Not Recommended
RESUME_2180,Java_Developer,5.934380862205057,❌ Not Recommended
RESUME_257,Python_Developer,5.928723028373141,❌ Not Recommended
RESUME_8164,Database_Administrator,5.908696984069743,❌ Not Recommended
RESUME_565,Python_Developer,5.908381761114327,❌ Not Recommended
RESUME_8025,Database_Administrator,5.906831586047947,❌ Not Recommended
RESUME_7686,Database_Administrator,5.905449833698919,❌ Not Recommended
RESUME_1131,Python_Developer,5.904630364974504,❌ Not Recommended
RESUME_4681,Security_Analyst,5.903955702296989,❌ Not Recommended
RESUME_932,Python_Developer,5.90302070510121,❌ Not Recommended
RESUME_7346,Database_Administrator,5.900865124707341,❌ Not Recommended
RESUME_2765,Front_End_Developer,5.893535613099445,❌ Not Recommended
RESUME_2294,Java_Developer,5.892329711402005,❌ Not Recommended
RESUME_8141,Database_Administrator,5.888161862687098,❌ Not Recommended
RESUME_1841,Java_Developer,5.882447185139815,❌ Not Recommended
RESUME_1312,Java_Developer,5.873591016259976,❌ Not Recommended
RESUME_1858,Java_Developer,5.873057374215268,❌ Not Recommended
RESUME_883,Python_Developer,5.8675127443293364,❌ Not Recommended
RESUME_944,Python_Developer,5.865644130874144,❌ Not Recommended
RESUME_011,Python_Developer,5.865640452130659,❌ Not Recommended
RESUME_2465,Java_Developer,5.858636541167743,❌ Not Recommended
RESUME_8054,Database_Administrator,5.858399481898193,❌ Not Recommended
RESUME_4291,Security_Analyst,5.853532238807382,❌ Not Recommended
RESUME_7458,Database_Administrator,5.85148528609944,❌ Not Recommended
RESUME_1257,Python_Developer,5.8433746410441945,❌ Not Recommended
RESUME_1995,Java_Developer,5.8267264426329595,❌ Not Recommended
RESUME_7380,Database_Administrator,5.825542475244258,❌ Not Recommended
RESUME_7275,Web_Developer,5.824498346522166,❌ Not Recommended
RESUME_074,Python_Developer,5.814581046280534,❌ Not Recommended
RESUME_7528,Database_Administrator,5.812870722842808,❌ Not Recommended
RESUME_978,Python_Developer,5.802274731504997,❌ Not Recommended
RESUME_758,Python_Developer,5.799664016544826,❌ Not Recommended
RESUME_079,Python_Developer,5.795644005776128,❌ Not Recommended
RESUME_2041,Java_Developer,5.794913433900185,❌ Not Recommended
RESUME_4160,Project_manager,5.791694133763155,❌ Not Recommended
RESUME_8027,Database_Administrator,5.784704728115261,❌ Not Recommended
RESUME_7977,Database_Administrator,5.7821077081527354,❌ Not Recommended
RESUME_5067,Security_Analyst,5.769316861807381,❌ Not Recommended
RESUME_8067,Database_Administrator,5.7658373564118355,❌ Not Recommended
RESUME_109,Python_Developer,5.756980868612228,❌ Not Recommended
RESUME_5956,Systems_Administrator,5.755893961506696,❌ Not Recommended
RESUME_2438,Java_Developer,5.752286837545338,❌ Not Recommended
RESUME_782,Python_Developer,5.745768150306103,❌ Not Recommended
RESUME_7781,Database_Administrator,5.744623687384408,❌ Not Recommended
RESUME_7704,Database_Administrator,5.738622443446936,❌ Not Recommended
RESUME_7558,Database_Administrator,5.733488912130482,❌ Not Recommended
RESUME_7382,Database_Administrator,5.732345110098947,❌ Not Recommended
RESUME_4873,Security_Analyst,5.725147666174967,❌ Not Recommended
RESUME_2443,Java_Developer,5.723339300684469,❌ Not Recommended
RESUME_2442,Java_Developer,5.723339300684469,❌ Not Recommended
RESUME_1263,Python_Developer,5.719448467609781,❌ Not Recommended
RESUME_8009,Database_Administrator,5.715258034807976,❌ Not Recommended
RESUME_7769,Database_Administrator,5.714840478249059,❌ Not Recommended
RESUME_3761,Project_manager,5.705413689617512,❌ Not Recommended
RESUME_7350,Database_Administrator,5.697197085815483,❌ Not Recommended
RESUME_1531,Java_Developer,5.69030707543537,❌ Not Recommended
RESUME_5431,Software_Developer,5.690025764781057,❌ Not Recommended
RESUME_4943,Security_Analyst,5.684439954923185,❌ Not Recommended
RESUME_8073,Database_Administrator,5.68180792633825,❌ Not Recommended
RESUME_1572,Java_Developer,5.680555369824614,❌ Not Recommended
RESUME_2578,Front_End_Developer,5.677330509612131,❌ Not Recommended
RESUME_7897,Database_Administrator,5.6753084944241365,❌ Not Recommended
RESUME_2742,Front_End_Developer,5.675045887349857,❌ Not Recommended
RESUME_6748,Web_Developer,5.671863571815632,❌ Not Recommended
RESUME_8003,Database_Administrator,5.671137133012027,❌ Not Recommended
RESUME_1270,Python_Developer,5.660680669845894,❌ Not Recommended
RESUME_7404,Database_Administrator,5.655582928071351,❌ Not Recommended
RESUME_2272,Java_Developer,5.654851175606302,❌ Not Recommended
RESUME_037,Python_Developer,5.649627331991845,❌ Not Recommended
RESUME_6848,Web_Developer,5.631770916318055,❌ Not Recommended
RESUME_907,Python_Developer,5.625270740948796,❌ Not Recommended
RESUME_7402,Database_Administrator,5.62466910775317,❌ Not Recommended
RESUME_755,Python_Developer,5.623947570455979,❌ Not Recommended
RESUME_3650,Project_manager,5.61322071491646,❌ Not Recommended
RESUME_5718,Systems_Administrator,5.593947046035974,❌ Not Recommended
RESUME_7600,Database_Administrator,5.587219936022193,❌ Not Recommended
RESUME_4703,Security_Analyst,5.5850202312786745,❌ Not Recommended
RESUME_8204,Database_Administrator,5.5814772066241485,❌ Not Recommended
RESUME_749,Python_Developer,5.571994749735816,❌ Not Recommended
RESUME_3436,Network_Administrator,5.569717061346023,❌ Not Recommended
RESUME_4495,Security_Analyst,5.562852290732083,❌ Not Recommended
RESUME_1157,Python_Developer,5.553383607885004,❌ Not Recommended
RESUME_3661,Project_manager,5.54976405292791,❌ Not Recommended
RESUME_7838,Database_Administrator,5.548169919121619,❌ Not Recommended
RESUME_7559,Database_Administrator,5.547411255345538,❌ Not Recommended
RESUME_1568,Java_Developer,5.543919118733625,❌ Not Recommended
RESUME_472,Python_Developer,5.543908524673989,❌ Not Recommended
RESUME_1198,Python_Developer,5.542461405634046,❌ Not Recommended
RESUME_5636,Systems_Administrator,5.542332018916278,❌ Not Recommended
RESUME_5726,Systems_Administrator,5.541771952653048,❌ Not Recommended
RESUME_4233,Project_manager,5.540895554841371,❌ Not Recommended
RESUME_1288,Java_Developer,5.5377282893747,❌ Not Recommended
RESUME_2283,Java_Developer,5.53638777046325,❌ Not Recommended
RESUME_5033,Security_Analyst,5.5339727845622075,❌ Not Recommended
RESUME_044,Python_Developer,5.53353317761171,❌ Not Recommended
RESUME_4410,Security_Analyst,5.527259142662456,❌ Not Recommended
RESUME_5224,Software_Developer,5.526566712657976,❌ Not Recommended
RESUME_1650,Java_Developer,5.517144176676268,❌ Not Recommended
RESUME_214,Python_Developer,5.515115887979535,❌ Not Recommended
RESUME_4377,Security_Analyst,5.513942544942236,❌ Not Recommended
RESUME_3151,Network_Administrator,5.510874081617529,❌ Not Recommended
RESUME_3767,Project_manager,5.508622065607013,❌ Not Recommended
RESUME_8058,Database_Administrator,5.507660381372182,❌ Not Recommended
RESUME_8113,Database_Administrator,5.501851905767463,❌ Not Recommended
RESUME_7091,Web_Developer,5.497015793489351,❌ Not Recommended
RESUME_6831,Web_Developer,5.494128603612978,❌ Not Recommended
RESUME_900,Python_Developer,5.490177481707627,❌ Not Recommended
RESUME_8096,Database_Administrator,5.4886330646168195,❌ Not Recommended
RESUME_1814,Java_Developer,5.486374934918834,❌ Not Recommended
RESUME_3782,Project_manager,5.473982473025159,❌ Not Recommended
RESUME_976,Python_Developer,5.460349099415634,❌ Not Recommended
RESUME_7800,Database_Administrator,5.451271922869366,❌ Not Recommended
RESUME_6821,Web_Developer,5.432462618117582,❌ Not Recommended
RESUME_7352,Database_Administrator,5.426609167003777,❌ Not Recommended
RESUME_878,Python_Developer,5.423667585979035,❌ Not Recommended
RESUME_8105,Database_Administrator,5.41724273874952,❌ Not Recommended
RESUME_6555,Web_Developer,5.415027432596677,❌ Not Recommended
RESUME_8159,Database_Administrator,5.413752910687595,❌ Not Recommended
RESUME_1810,Java_Developer,5.409757702579083,❌ Not Recommended
RESUME_1077,Python_Developer,5.407665526432003,❌ Not Recommended
RESUME_1058,Python_Developer,5.406809085536316,❌ Not Recommended
RESUME_8071,Database_Administrator,5.3930173901758405,❌ Not Recommended
RESUME_8201,Database_Administrator,5.39293487678583,❌ Not Recommended
RESUME_971,Python_Developer,5.3856386481582055,❌ Not Recommended
RESUME_1767,Java_Developer,5.381896138101924,❌ Not Recommended
RESUME_544,Python_Developer,5.377938838538679,❌ Not Recommended
RESUME_750,Python_Developer,5.369026187055686,❌ Not Recommended
RESUME_7911,Database_Administrator,5.36786276806783,❌ Not Recommended
RESUME_6978,Web_Developer,5.365329820799686,❌ Not Recommended
RESUME_2383,Java_Developer,5.363537735029797,❌ Not Recommended
RESUME_7486,Database_Administrator,5.362837909966489,❌ Not Recommended
RESUME_6050,Systems_Administrator,5.35898636001632,❌ Not Recommended
RESUME_2285,Java_Developer,5.358956120719146,❌ Not Recommended
RESUME_5116,Security_Analyst,5.353010973834923,❌ Not Recommended
RESUME_6967,Web_Developer,5.351877089093005,❌ Not Recommended
RESUME_7945,Database_Administrator,5.3509295008298485,❌ Not Recommended
RESUME_5744,Systems_Administrator,5.341385814843052,❌ Not Recommended
RESUME_1242,Python_Developer,5.341199979764504,❌ Not Recommended
RESUME_4077,Project_manager,5.337029402627151,❌ Not Recommended
RESUME_4158,Project_manager,5.333448160523278,❌ Not Recommended
RESUME_8125,Database_Administrator,5.332379705596045,❌ Not Recommended
RESUME_1542,Java_Developer,5.326308264033722,❌ Not Recommended
RESUME_1225,Python_Developer,5.324962296764668,❌ Not Recommended
RESUME_7858,Database_Administrator,5.323770028544491,❌ Not Recommended
RESUME_7980,Database_Administrator,5.323223000097322,❌ Not Recommended
RESUME_843,Python_Developer,5.321814723118699,❌ Not Recommended
RESUME_8010,Database_Administrator,5.312357709597991,❌ Not Recommended
RESUME_1973,Java_Developer,5.3119472438171185,❌ Not Recommended
RESUME_7426,Database_Administrator,5.308669084722949,❌ Not Recommended
RESUME_3639,Project_manager,5.289710627354456,❌ Not Recommended
RESUME_412,Python_Developer,5.2875160324601005,❌ Not Recommended
RESUME_7452,Database_Administrator,5.276059977045573,❌ Not Recommended
RESUME_8210,Database_Administrator,5.269083151310512,❌ Not Recommended
RESUME_4266,Security_Analyst,5.268340328867046,❌ Not Recommended
RESUME_966,Python_Developer,5.268207358550798,❌ Not Recommended
RESUME_7168,Web_Developer,5.260053439960367,❌ Not Recommended
RESUME_7002,Web_Developer,5.2582409847712395,❌ Not Recommended
RESUME_808,Python_Developer,5.2579734002153415,❌ Not Recommended
RESUME_974,Python_Developer,5.252451383515947,❌ Not Recommended
RESUME_6809,Web_Developer,5.2506094397025445,❌ Not Recommended
RESUME_4855,Security_Analyst,5.246727309754505,❌ Not Recommended
RESUME_6601,Web_Developer,5.2435076272880075,❌ Not Recommended
RESUME_8186,Database_Administrator,5.243436896426905,❌ Not Recommended
RESUME_1254,Python_Developer,5.2390712958352825,❌ Not Recommended
RESUME_1054,Python_Developer,5.221564844169692,❌ Not Recommended
RESUME_1151,Python_Developer,5.221532037882734,❌ Not Recommended
RESUME_6467,Web_Developer,5.220632549261136,❌ Not Recommended
RESUME_1823,Java_Developer,5.218468131650742,❌ Not Recommended
RESUME_7789,Database_Administrator,5.21759488259203,❌ Not Recommended
RESUME_8066,Database_Administrator,5.216989555974888,❌ Not Recommended
RESUME_7520,Database_Administrator,5.216645014850488,❌ Not Recommended
RESUME_5399,Software_Developer,5.2096707953690595,❌ Not Recommended
RESUME_7923,Database_Administrator,5.206430919757481,❌ Not Recommended
RESUME_7868,Database_Administrator,5.20200970608177,❌ Not Recommended
RESUME_7725,Database_Administrator,5.197827624498367,❌ Not Recommended
RESUME_6432,Web_Developer,5.195958710649147,❌ Not Recommended
RESUME_3850,Project_manager,5.193362508895945,❌ Not Recommended
RESUME_6373,Web_Developer,5.192710311668789,❌ Not Recommended
RESUME_7330,Database_Administrator,5.191344837672964,❌ Not Recommended
RESUME_6192,Systems_Administrator,5.190161978204474,❌ Not Recommended
RESUME_977,Python_Developer,5.187618768739493,❌ Not Recommended
RESUME_1975,Java_Developer,5.187267529870683,❌ Not Recommended
RESUME_6415,Web_Developer,5.1848590605173674,❌ Not Recommended
RESUME_5662,Systems_Administrator,5.181475786785116,❌ Not Recommended
RESUME_8173,Database_Administrator,5.179282684971754,❌ Not Recommended
RESUME_1149,Python_Developer,5.174645543734929,❌ Not Recommended
RESUME_7342,Database_Administrator,5.173827142980425,❌ Not Recommended
RESUME_7181,Web_Developer,5.166599868538124,❌ Not Recommended
RESUME_6799,Web_Developer,5.162419709429038,❌ Not Recommended
RESUME_8018,Database_Administrator,5.1617819205983,❌ Not Recommended
RESUME_7983,Database_Administrator,5.161205671025195,❌ Not Recommended
RESUME_5025,Security_Analyst,5.153929753220016,❌ Not Recommended
RESUME_7821,Database_Administrator,5.126226109897862,❌ Not Recommended
RESUME_5854,Systems_Administrator,5.11939308669158,❌ Not Recommended
RESUME_5063,Security_Analyst,5.1164423602428695,❌ Not Recommended
RESUME_7973,Database_Administrator,5.114428898609832,❌ Not Recommended
RESUME_7695,Database_Administrator,5.111968692451053,❌ Not Recommended
RESUME_7023,Web_Developer,5.110900033658245,❌ Not Recommended
RESUME_7070,Web_Developer,5.110900033658245,❌ Not Recommended
RESUME_6777,Web_Developer,5.107203397084282,❌ Not Recommended
RESUME_6775,Web_Developer,5.107203397084282,❌ Not Recommended
RESUME_1186,Python_Developer,5.107019752015046,❌ Not Recommended
RESUME_7072,Web_Developer,5.106029634386631,❌ Not Recommended
RESUME_5841,Systems_Administrator,5.10254367200784,❌ Not Recommended
RESUME_6779,Web_Developer,5.102343548186717,❌ Not Recommended
RESUME_1096,Python_Developer,5.097813916440419,❌ Not Recommended
RESUME_1258,Python_Developer,5.09578199959346,❌ Not Recommended
RESUME_4766,Security_Analyst,5.094771344160078,❌ Not Recommended
RESUME_7271,Web_Developer,5.090247333935471,❌ Not Recommended
RESUME_366,Python_Developer,5.08799172374159,❌ Not Recommended
RESUME_2897,Front_End_Developer,5.086241418888017,❌ Not Recommended
RESUME_814,Python_Developer,5.0838189661197175,❌ Not Recommended
RESUME_3775,Project_manager,5.083345235442358,❌ Not Recommended
RESUME_8019,Database_Administrator,5.0796760078490255,❌ Not Recommended
RESUME_4308,Security_Analyst,5.079053823672257,❌ Not Recommended
RESUME_961,Python_Developer,5.074290730126051,❌ Not Recommended
RESUME_7927,Database_Administrator,5.072410171991441,❌ Not Recommended
RESUME_5465,Software_Developer,5.071213765289795,❌ Not Recommended
RESUME_4359,Security_Analyst,5.069659657976733,❌ Not Recommended
RESUME_2812,Front_End_Developer,5.068294877521183,❌ Not Recommended
RESUME_5676,Systems_Administrator,5.066793912692116,❌ Not Recommended
RESUME_1440,Java_Developer,5.065575728356871,❌ Not Recommended
RESUME_1610,Java_Developer,5.06021637997068,❌ Not Recommended
RESUME_947,Python_Developer,5.058869004516889,❌ Not Recommended
RESUME_3791,Project_manager,5.05216880509968,❌ Not Recommended
RESUME_6220,Systems_Administrator,5.047337356527919,❌ Not Recommended
RESUME_6940,Web_Developer,5.043676570318864,❌ Not Recommended
RESUME_8068,Database_Administrator,5.043486568431735,❌ Not Recommended
RESUME_949,Python_Developer,5.043074494851636,❌ Not Recommended
RESUME_1463,Java_Developer,5.041695015096933,❌ Not Recommended
RESUME_6905,Web_Developer,5.0408620120049825,❌ Not Recommended
RESUME_1866,Java_Developer,5.037588956324353,❌ Not Recommended
